gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
007970,44206,2012-12-31,2012-12-31,2013-02-28,34.147,1.035,13.190,18.127,18.206,21.963,21.963,2.080,11.237,0.714,0.084,0.261,0.178,0.261,0.129,0.203,0.075,0.057,0.080,0.340,0.079,0.081,0.078,0.089,0.073,0.058,0.554,0.437,0.550,0.437,0.056,0.046,0.007,0.120,0.453,0.324,5.598,0.205,0.193,0.385,0.449,0.319,0.061,-0.268,1.139,0.573,0.668,0.514,2.013,2.569,3.335,0.038,0.538,0.611,13.964,17.948,0.285,7.504,6.662,0.376,0.668,,0.000,0.000,0.000,-0.029,1.027,27.412,3.54%,NU,66439710
007970,44206,2012-12-31,2012-12-31,2013-03-31,35.775,1.035,13.190,18.978,19.061,22.995,22.995,2.179,11.772,0.714,0.084,0.261,0.178,0.261,0.129,0.203,0.075,0.057,0.080,0.340,0.079,0.081,0.078,0.089,0.073,0.058,0.554,0.437,0.550,0.437,0.056,0.046,0.007,0.120,0.453,0.324,5.598,0.205,0.193,0.385,0.449,0.319,0.061,-0.268,1.139,0.573,0.668,0.514,2.013,2.569,3.335,0.038,0.538,0.611,13.964,17.948,0.285,7.504,6.662,0.376,0.668,,0.000,0.000,0.000,-0.029,1.076,29.138,3.38%,NU,66439710
007970,44206,2012-12-31,2012-12-31,2013-04-30,37.314,1.035,13.190,19.795,19.882,23.984,23.984,2.273,12.279,0.714,0.084,0.261,0.178,0.261,0.129,0.203,0.075,0.057,0.080,0.340,0.079,0.081,0.078,0.089,0.073,0.058,0.554,0.437,0.550,0.437,0.056,0.046,0.007,0.120,0.453,0.324,5.598,0.205,0.193,0.385,0.449,0.319,0.061,-0.268,1.139,0.573,0.668,0.514,2.013,2.569,3.335,0.038,0.538,0.611,13.964,17.948,0.285,7.504,6.662,0.376,0.668,,0.000,0.000,0.000,-0.029,1.123,28.090,3.24%,NU,66439710
007970,44206,2012-12-31,2013-03-31,2013-05-31,35.174,0.948,11.389,17.078,17.078,20.034,20.034,1.829,8.065,0.683,0.091,0.267,0.185,0.267,0.140,0.215,0.077,0.060,0.082,0.340,0.083,0.057,0.082,0.097,0.078,0.068,0.561,0.430,0.556,0.430,0.048,0.037,0.008,0.122,0.361,0.326,4.767,0.227,0.198,0.379,0.519,0.440,0.061,0.042,1.133,0.558,0.665,0.511,1.988,2.927,3.893,0.038,0.504,0.574,12.825,20.268,0.256,9.368,8.300,0.437,0.766,,0.000,0.000,0.000,-0.038,1.012,3.326,3.53%,NU,66439710
007970,44206,2012-12-31,2013-03-31,2013-06-30,35.470,0.948,11.389,17.221,17.221,20.202,20.202,1.844,8.133,0.683,0.091,0.267,0.185,0.267,0.140,0.215,0.077,0.060,0.082,0.340,0.083,0.057,0.082,0.097,0.078,0.068,0.561,0.430,0.556,0.430,0.048,0.037,0.008,0.122,0.361,0.326,4.767,0.227,0.198,0.379,0.519,0.440,0.061,0.042,1.133,0.558,0.665,0.511,1.988,2.927,3.893,0.038,0.504,0.574,12.825,20.268,0.256,9.368,8.300,0.437,0.766,,0.000,0.000,0.000,-0.038,1.020,3.354,3.50%,NU,66439710
007970,44206,2012-12-31,2013-03-31,2013-07-31,37.487,0.948,11.389,18.201,18.201,21.351,21.351,1.949,8.595,0.683,0.091,0.267,0.185,0.267,0.140,0.215,0.077,0.060,0.082,0.340,0.083,0.057,0.082,0.097,0.078,0.068,0.561,0.430,0.556,0.430,0.048,0.037,0.008,0.122,0.361,0.326,4.767,0.227,0.198,0.379,0.519,0.440,0.061,0.042,1.133,0.558,0.665,0.511,1.988,2.927,3.893,0.038,0.504,0.574,12.825,20.268,0.256,9.368,8.300,0.437,0.766,,0.000,0.000,0.000,-0.038,1.078,3.545,3.31%,NU,66439710
007970,44206,2012-12-31,2013-06-30,2013-08-31,32.276,0.995,10.442,16.130,16.194,16.587,16.587,1.797,8.010,0.582,0.109,0.296,0.211,0.296,0.167,0.234,0.076,0.062,0.083,0.340,0.085,0.057,0.083,0.102,0.082,0.075,0.558,0.432,0.553,0.432,0.047,0.037,0.007,0.123,0.372,0.327,4.340,0.218,0.192,0.385,0.591,0.448,0.061,0.079,1.123,0.560,0.664,0.510,1.979,3.315,4.485,0.034,0.524,0.597,14.949,19.167,0.255,9.002,8.206,0.431,0.760,,0.000,0.000,0.000,-0.030,0.981,0.982,3.59%,NU,66439710
007970,44206,2012-12-31,2013-06-30,2013-09-30,32.497,0.995,10.442,16.240,16.304,16.700,16.700,1.809,8.065,0.582,0.109,0.296,0.211,0.296,0.167,0.234,0.076,0.062,0.083,0.340,0.085,0.057,0.083,0.102,0.082,0.075,0.558,0.432,0.553,0.432,0.047,0.037,0.007,0.123,0.372,0.327,4.340,0.218,0.192,0.385,0.591,0.448,0.061,0.079,1.123,0.560,0.664,0.510,1.979,3.315,4.485,0.034,0.524,0.597,14.949,19.167,0.255,9.002,8.206,0.431,0.760,,0.000,0.000,0.000,-0.030,0.987,0.989,3.56%,NU,66439710
007970,44206,2012-12-31,2013-06-30,2013-10-31,33.789,0.995,10.442,16.886,16.953,17.364,17.364,1.881,8.386,0.582,0.109,0.296,0.211,0.296,0.167,0.234,0.076,0.062,0.083,0.340,0.085,0.057,0.083,0.102,0.082,0.075,0.558,0.432,0.553,0.432,0.047,0.037,0.007,0.123,0.372,0.327,4.340,0.218,0.192,0.385,0.591,0.448,0.061,0.079,1.123,0.560,0.664,0.510,1.979,3.315,4.485,0.034,0.524,0.597,14.949,19.167,0.255,9.002,8.206,0.431,0.760,,0.000,0.000,0.000,-0.030,1.026,1.028,3.43%,NU,66439710
007970,44206,2012-12-31,2013-09-30,2013-11-30,30.435,1.037,10.641,16.302,16.302,16.565,16.565,1.796,8.393,0.584,0.109,0.293,0.208,0.293,0.165,0.232,0.075,0.061,0.081,0.340,0.084,0.056,0.083,0.099,0.080,0.075,0.555,0.435,0.550,0.435,0.046,0.036,0.005,0.129,0.378,0.328,4.397,0.209,0.186,0.391,0.606,0.442,0.061,0.051,1.114,0.562,0.663,0.510,1.971,3.341,4.483,0.028,0.528,0.606,15.584,18.657,0.255,9.010,8.264,0.427,0.756,,0.000,0.000,0.000,-0.027,0.961,1.632,3.58%,NU,66439710
007970,44206,2012-12-31,2013-09-30,2013-12-31,31.405,1.037,10.641,16.821,16.821,17.093,17.093,1.853,8.661,0.584,0.109,0.293,0.208,0.293,0.165,0.232,0.075,0.061,0.081,0.340,0.084,0.056,0.083,0.099,0.080,0.075,0.555,0.435,0.550,0.435,0.046,0.036,0.005,0.129,0.378,0.328,4.397,0.209,0.186,0.391,0.606,0.442,0.061,0.051,1.114,0.562,0.663,0.510,1.971,3.341,4.483,0.028,0.528,0.606,15.584,18.657,0.255,9.010,8.264,0.427,0.756,,0.000,0.000,0.000,-0.027,0.991,1.684,3.47%,NU,66439710
007970,44206,2012-12-31,2013-09-30,2014-01-31,32.450,1.037,10.641,17.381,17.381,17.661,17.661,1.915,8.949,0.584,0.109,0.293,0.208,0.293,0.165,0.232,0.075,0.061,0.081,0.340,0.084,0.056,0.083,0.099,0.080,0.075,0.555,0.435,0.550,0.435,0.046,0.036,0.005,0.129,0.378,0.328,4.397,0.209,0.186,0.391,0.606,0.442,0.061,0.051,1.114,0.562,0.663,0.510,1.971,3.341,4.483,0.028,0.528,0.606,15.584,18.657,0.255,9.010,8.264,0.427,0.756,,0.000,0.000,0.000,-0.027,1.024,1.740,3.36%,NU,66439710
007970,44206,2013-12-31,2013-12-31,2014-02-28,28.848,1.021,10.712,17.569,17.569,17.851,17.851,1.920,8.428,0.589,0.108,0.293,0.209,0.293,0.167,0.226,0.076,0.060,0.082,0.350,0.083,0.056,0.082,0.097,0.079,0.077,0.548,0.443,0.536,0.443,0.046,0.037,0.002,0.145,0.475,0.338,4.394,0.173,0.182,0.431,0.653,0.508,0.092,0.124,1.026,0.570,0.649,0.509,1.846,3.293,4.462,0.013,0.545,0.637,16.887,18.079,0.260,7.304,6.898,0.416,0.748,,0.000,0.000,0.000,-0.031,1.028,2.934,3.53%,NU,66439710
007970,44206,2013-12-31,2013-12-31,2014-03-31,29.547,1.021,10.712,17.984,17.984,18.273,18.273,1.967,8.633,0.589,0.108,0.293,0.209,0.293,0.167,0.226,0.076,0.060,0.082,0.350,0.083,0.056,0.082,0.097,0.079,0.077,0.548,0.443,0.536,0.443,0.046,0.037,0.002,0.145,0.475,0.338,4.394,0.173,0.182,0.431,0.653,0.508,0.092,0.124,1.026,0.570,0.649,0.509,1.846,3.293,4.462,0.013,0.545,0.637,16.887,18.079,0.260,7.304,6.898,0.416,0.748,,0.000,0.000,0.000,-0.031,1.053,3.004,3.45%,NU,66439710
007970,44206,2013-12-31,2013-12-31,2014-04-30,30.690,1.021,10.712,18.680,18.680,18.980,18.980,2.043,8.967,0.589,0.108,0.293,0.209,0.293,0.167,0.226,0.076,0.060,0.082,0.350,0.083,0.056,0.082,0.097,0.079,0.077,0.548,0.443,0.536,0.443,0.046,0.037,0.002,0.145,0.475,0.338,4.394,0.173,0.182,0.431,0.653,0.508,0.092,0.124,1.026,0.570,0.649,0.509,1.846,3.293,4.462,0.013,0.545,0.637,16.887,18.079,0.260,7.304,6.898,0.416,0.748,,0.000,0.000,0.000,-0.031,1.094,3.120,3.32%,NU,66439710
007970,44206,2013-12-31,2014-03-31,2014-05-31,30.157,0.970,10.542,17.665,17.804,18.160,18.160,1.888,8.518,0.595,0.105,0.288,0.208,0.288,0.164,0.214,0.077,0.060,0.084,0.350,0.084,0.055,0.082,0.100,0.082,0.078,0.546,0.445,0.536,0.445,0.045,0.038,0.003,0.131,0.389,0.334,4.297,0.169,0.170,0.423,0.698,0.538,0.092,0.159,1.061,0.575,0.654,0.508,1.894,3.253,4.478,0.018,0.591,0.680,15.875,19.385,0.270,9.155,8.506,0.434,0.782,,0.000,0.000,0.000,-0.032,1.030,6.466,3.46%,NU,66439710
007970,44206,2013-12-31,2014-03-31,2014-06-30,31.399,0.970,10.542,18.393,18.537,18.908,18.908,1.966,8.869,0.595,0.105,0.288,0.208,0.288,0.164,0.214,0.077,0.060,0.084,0.350,0.084,0.055,0.082,0.100,0.082,0.078,0.546,0.445,0.536,0.445,0.045,0.038,0.003,0.131,0.389,0.334,4.297,0.169,0.170,0.423,0.698,0.538,0.092,0.159,1.061,0.575,0.654,0.508,1.894,3.253,4.478,0.018,0.591,0.680,15.875,19.385,0.270,9.155,8.506,0.434,0.782,,0.000,0.000,0.000,-0.032,1.072,6.732,3.32%,NU,66439710
007970,44206,2013-12-31,2014-03-31,2014-07-31,29.161,0.970,10.542,17.082,17.216,17.560,17.560,1.826,8.236,0.595,0.105,0.288,0.208,0.288,0.164,0.214,0.077,0.060,0.084,0.350,0.084,0.055,0.082,0.100,0.082,0.078,0.546,0.445,0.536,0.445,0.045,0.038,0.003,0.131,0.389,0.334,4.297,0.169,0.170,0.423,0.698,0.538,0.092,0.159,1.061,0.575,0.654,0.508,1.894,3.253,4.478,0.018,0.591,0.680,15.875,19.385,0.270,9.155,8.506,0.434,0.782,,0.000,0.000,0.000,-0.032,0.996,6.252,3.58%,NU,66439710
007970,44206,2013-12-31,2014-06-30,2014-08-31,29.232,0.938,11.076,18.885,18.885,19.363,19.363,1.901,8.106,0.634,0.098,0.278,0.199,0.278,0.156,0.198,0.075,0.055,0.080,0.350,0.078,0.052,0.077,0.093,0.078,0.076,0.544,0.447,0.531,0.447,0.045,0.038,0.005,0.131,0.391,0.336,4.440,0.159,0.168,0.435,0.693,0.585,0.092,0.173,1.035,0.575,0.650,0.506,1.858,3.095,4.250,0.028,0.606,0.697,15.861,19.744,0.272,9.155,8.591,0.431,0.779,,0.000,0.000,0.000,-0.037,1.035,5.468,3.42%,NU,66439710
007970,44206,2013-12-31,2014-06-30,2014-09-30,28.219,0.938,11.076,18.230,18.230,18.692,18.692,1.835,7.825,0.634,0.098,0.278,0.199,0.278,0.156,0.198,0.075,0.055,0.080,0.350,0.078,0.052,0.077,0.093,0.078,0.076,0.544,0.447,0.531,0.447,0.045,0.038,0.005,0.131,0.391,0.336,4.440,0.159,0.168,0.435,0.693,0.585,0.092,0.173,1.035,0.575,0.650,0.506,1.858,3.095,4.250,0.028,0.606,0.697,15.861,19.744,0.272,9.155,8.591,0.431,0.779,,0.000,0.000,0.000,-0.037,0.999,5.278,3.54%,NU,66439710
007970,44206,2013-12-31,2014-06-30,2014-10-31,31.436,0.938,11.076,20.309,20.309,20.823,20.823,2.044,8.717,0.634,0.098,0.278,0.199,0.278,0.156,0.198,0.075,0.055,0.080,0.350,0.078,0.052,0.077,0.093,0.078,0.076,0.544,0.447,0.531,0.447,0.045,0.038,0.005,0.131,0.391,0.336,4.440,0.159,0.168,0.435,0.693,0.585,0.092,0.173,1.035,0.575,0.650,0.506,1.858,3.095,4.250,0.028,0.606,0.697,15.861,19.744,0.272,9.155,8.591,0.431,0.779,,0.000,0.000,0.000,-0.037,1.113,5.880,3.18%,NU,66439710
007970,44206,2013-12-31,2014-09-30,2014-11-30,30.893,1.009,10.969,20.256,20.256,20.669,20.669,2.100,8.486,0.625,0.102,0.284,0.205,0.284,0.161,0.189,0.077,0.056,0.082,0.350,0.080,0.052,0.079,0.094,0.079,0.078,0.541,0.450,0.524,0.450,0.044,0.038,0.006,0.133,0.394,0.338,4.354,0.141,0.164,0.450,0.735,0.641,0.092,0.206,1.008,0.581,0.645,0.505,1.820,3.152,4.338,0.037,0.634,0.731,16.000,19.082,0.274,8.983,8.385,0.424,0.772,,0.000,0.000,0.000,-0.040,1.134,6.098,3.10%,NU,66439710
007970,44206,2013-12-31,2014-09-30,2014-12-31,32.650,1.009,10.969,21.408,21.408,21.845,21.845,2.220,8.968,0.625,0.102,0.284,0.205,0.284,0.161,0.189,0.077,0.056,0.082,0.350,0.080,0.052,0.079,0.094,0.079,0.078,0.541,0.450,0.524,0.450,0.044,0.038,0.006,0.133,0.394,0.338,4.354,0.141,0.164,0.450,0.735,0.641,0.092,0.206,1.008,0.581,0.645,0.505,1.820,3.152,4.338,0.037,0.634,0.731,16.000,19.082,0.274,8.983,8.385,0.424,0.772,,0.000,0.000,0.000,-0.040,1.198,6.444,2.93%,NU,66439710
007970,44206,2013-12-31,2014-09-30,2015-01-31,33.906,1.009,10.969,22.232,22.232,22.686,22.686,2.305,9.313,0.625,0.102,0.284,0.205,0.284,0.161,0.189,0.077,0.056,0.082,0.350,0.080,0.052,0.079,0.094,0.079,0.078,0.541,0.450,0.524,0.450,0.044,0.038,0.006,0.133,0.394,0.338,4.354,0.141,0.164,0.450,0.735,0.641,0.092,0.206,1.008,0.581,0.645,0.505,1.820,3.152,4.338,0.037,0.634,0.731,16.000,19.082,0.274,8.983,8.385,0.424,0.772,,0.000,0.000,0.000,-0.040,1.244,6.692,2.82%,NU,66439710
007970,44206,2014-12-31,2014-12-31,2015-02-28,28.129,0.851,11.982,19.455,19.528,20.058,20.058,2.118,10.024,0.606,0.106,0.290,0.211,0.290,0.167,0.188,0.078,0.058,0.084,0.362,0.084,0.055,0.082,0.094,0.080,0.075,0.532,0.459,0.523,0.459,0.045,0.038,0.002,0.130,0.397,0.329,4.364,0.123,0.160,0.438,0.717,0.522,0.083,0.019,1.054,0.596,0.660,0.513,1.939,3.228,4.438,0.012,0.747,0.859,16.718,16.831,0.269,7.522,6.881,0.413,0.764,,0.000,0.000,0.000,-0.028,1.135,2.936,3.23%,NU,66439710
007970,44206,2014-12-31,2014-12-31,2015-03-31,27.513,0.851,11.982,18.992,19.064,19.581,19.581,2.071,9.805,0.606,0.106,0.290,0.211,0.290,0.167,0.188,0.078,0.058,0.084,0.362,0.084,0.055,0.082,0.094,0.080,0.075,0.532,0.459,0.523,0.459,0.045,0.038,0.002,0.130,0.397,0.329,4.364,0.123,0.160,0.438,0.717,0.522,0.083,0.019,1.054,0.596,0.660,0.513,1.939,3.228,4.438,0.012,0.747,0.859,16.718,16.831,0.269,7.522,6.881,0.413,0.764,,0.000,0.000,0.000,-0.028,1.110,2.866,3.31%,NU,66439710
007970,44206,2014-12-31,2014-12-31,2015-04-30,26.554,0.851,11.982,18.331,18.400,18.899,18.899,1.999,9.463,0.606,0.106,0.290,0.211,0.290,0.167,0.188,0.078,0.058,0.084,0.362,0.084,0.055,0.082,0.094,0.080,0.075,0.532,0.459,0.523,0.459,0.045,0.038,0.002,0.130,0.397,0.329,4.364,0.123,0.160,0.438,0.717,0.522,0.083,0.019,1.054,0.596,0.660,0.513,1.939,3.228,4.438,0.012,0.747,0.859,16.718,16.831,0.269,7.522,6.881,0.413,0.764,,0.000,0.000,0.000,-0.028,1.071,2.766,3.42%,NU,66439710
007970,44206,2014-12-31,2015-03-31,2015-05-31,27.484,0.916,11.043,18.309,18.309,18.726,18.726,1.964,9.636,0.594,0.105,0.288,0.209,0.288,0.166,0.187,0.081,0.059,0.086,0.362,0.085,0.054,0.084,0.095,0.081,0.079,0.538,0.454,0.522,0.454,0.044,0.038,0.006,0.129,0.377,0.334,4.210,0.131,0.159,0.446,0.765,0.542,0.083,0.004,1.020,0.585,0.651,0.506,1.862,3.280,4.531,0.035,0.702,0.806,17.124,18.205,0.276,8.743,8.248,0.431,0.789,,0.000,0.000,0.000,-0.027,1.065,2.538,3.39%,ES,30040W10
007970,44206,2014-12-31,2015-03-31,2015-06-30,25.341,0.916,11.043,16.881,16.881,17.266,17.266,1.811,8.885,0.594,0.105,0.288,0.209,0.288,0.166,0.187,0.081,0.059,0.086,0.362,0.085,0.054,0.084,0.095,0.081,0.079,0.538,0.454,0.522,0.454,0.044,0.038,0.006,0.129,0.377,0.334,4.210,0.131,0.159,0.446,0.765,0.542,0.083,0.004,1.020,0.585,0.651,0.506,1.862,3.280,4.531,0.035,0.702,0.806,17.124,18.205,0.276,8.743,8.248,0.431,0.789,,0.000,0.000,0.000,-0.027,0.982,2.340,3.68%,ES,30040W10
007970,44206,2014-12-31,2015-03-31,2015-07-31,27.746,0.916,11.043,18.483,18.483,18.905,18.905,1.983,9.728,0.594,0.105,0.288,0.209,0.288,0.166,0.187,0.081,0.059,0.086,0.362,0.085,0.054,0.084,0.095,0.081,0.079,0.538,0.454,0.522,0.454,0.044,0.038,0.006,0.129,0.377,0.334,4.210,0.131,0.159,0.446,0.765,0.542,0.083,0.004,1.020,0.585,0.651,0.506,1.862,3.280,4.531,0.035,0.702,0.806,17.124,18.205,0.276,8.743,8.248,0.431,0.789,,0.000,0.000,0.000,-0.027,1.075,2.562,3.36%,ES,30040W10
007970,44206,2014-12-31,2015-06-30,2015-08-31,24.991,1.027,10.445,16.068,16.068,16.403,16.403,1.849,9.398,0.557,0.113,0.299,0.220,0.299,0.179,0.195,0.084,0.064,0.091,0.362,0.092,0.056,0.091,0.100,0.085,0.082,0.537,0.455,0.522,0.455,0.043,0.038,0.006,0.125,0.373,0.332,4.034,0.127,0.156,0.444,0.806,0.531,0.083,-0.016,1.027,0.587,0.653,0.506,1.883,3.500,4.855,0.036,0.731,0.835,17.062,18.123,0.276,8.668,8.089,0.433,0.795,,0.000,0.000,0.000,-0.023,1.013,0.840,3.54%,ES,30040W10
007970,44206,2014-12-31,2015-06-30,2015-09-30,26.780,1.027,10.445,17.218,17.218,17.576,17.576,1.981,10.070,0.557,0.113,0.299,0.220,0.299,0.179,0.195,0.084,0.064,0.091,0.362,0.092,0.056,0.091,0.100,0.085,0.082,0.537,0.455,0.522,0.455,0.043,0.038,0.006,0.125,0.373,0.332,4.034,0.127,0.156,0.444,0.806,0.531,0.083,-0.016,1.027,0.587,0.653,0.506,1.883,3.500,4.855,0.036,0.731,0.835,17.062,18.123,0.276,8.668,8.089,0.433,0.795,,0.000,0.000,0.000,-0.023,1.085,0.900,3.30%,ES,30040W10
007970,44206,2014-12-31,2015-06-30,2015-10-31,26.949,1.027,10.445,17.327,17.327,17.688,17.688,1.994,10.134,0.557,0.113,0.299,0.220,0.299,0.179,0.195,0.084,0.064,0.091,0.362,0.092,0.056,0.091,0.100,0.085,0.082,0.537,0.455,0.522,0.455,0.043,0.038,0.006,0.125,0.373,0.332,4.034,0.127,0.156,0.444,0.806,0.531,0.083,-0.016,1.027,0.587,0.653,0.506,1.883,3.500,4.855,0.036,0.731,0.835,17.062,18.123,0.276,8.668,8.089,0.433,0.795,,0.000,0.000,0.000,-0.023,1.092,0.905,3.28%,ES,30040W10
007970,44206,2014-12-31,2015-09-30,2015-11-30,25.725,0.928,10.523,17.330,17.389,17.691,17.691,1.984,10.274,0.571,0.113,0.302,0.222,0.302,0.180,0.197,0.084,0.063,0.091,0.362,0.091,0.056,0.090,0.099,0.085,0.082,0.535,0.457,0.522,0.457,0.043,0.037,0.005,0.119,0.371,0.331,4.018,0.125,0.154,0.442,0.817,0.522,0.083,-0.058,1.033,0.589,0.656,0.507,1.905,3.485,4.895,0.035,0.753,0.855,17.191,18.584,0.272,8.530,8.023,0.430,0.791,,0.000,0.000,0.000,-0.022,1.084,1.238,3.28%,ES,30040W10
007970,44206,2014-12-31,2015-09-30,2015-12-31,25.786,0.928,10.523,17.371,17.430,17.733,17.733,1.989,10.298,0.571,0.113,0.302,0.222,0.302,0.180,0.197,0.084,0.063,0.091,0.362,0.091,0.056,0.090,0.099,0.085,0.082,0.535,0.457,0.522,0.457,0.043,0.037,0.005,0.119,0.371,0.331,4.018,0.125,0.154,0.442,0.817,0.522,0.083,-0.058,1.033,0.589,0.656,0.507,1.905,3.485,4.895,0.035,0.753,0.855,17.191,18.584,0.272,8.530,8.023,0.430,0.791,,0.000,0.000,0.000,-0.022,1.087,1.241,3.27%,ES,30040W10
007970,44206,2014-12-31,2015-09-30,2016-01-31,27.164,0.928,10.523,18.299,18.362,18.681,18.681,2.095,10.848,0.571,0.113,0.302,0.222,0.302,0.180,0.197,0.084,0.063,0.091,0.362,0.091,0.056,0.090,0.099,0.085,0.082,0.535,0.457,0.522,0.457,0.043,0.037,0.005,0.119,0.371,0.331,4.018,0.125,0.154,0.442,0.817,0.522,0.083,-0.058,1.033,0.589,0.656,0.507,1.905,3.485,4.895,0.035,0.753,0.855,17.191,18.584,0.272,8.530,8.023,0.430,0.791,,0.000,0.000,0.000,-0.022,1.145,1.307,3.10%,ES,30040W10
007970,44206,2015-12-31,2015-12-31,2016-02-29,25.294,0.957,10.926,19.255,19.324,19.674,19.674,2.165,12.095,0.603,0.110,0.305,0.222,0.305,0.179,0.198,0.081,0.059,0.087,0.379,0.086,0.055,0.085,0.094,0.080,0.079,0.536,0.456,0.528,0.456,0.044,0.038,0.001,0.128,0.374,0.333,4.196,0.136,0.149,0.439,0.813,0.476,0.071,-0.211,1.009,0.568,0.656,0.512,1.910,3.314,4.647,0.008,0.763,0.876,14.053,16.104,0.264,7.775,6.554,0.412,0.757,,0.000,0.000,0.000,-0.018,1.111,1.394,3.28%,ES,30040W10
007970,44206,2015-12-31,2015-12-31,2016-03-31,27.177,0.957,10.926,20.688,20.762,21.138,21.138,2.326,12.995,0.603,0.110,0.305,0.222,0.305,0.179,0.198,0.081,0.059,0.087,0.379,0.086,0.055,0.085,0.094,0.080,0.079,0.536,0.456,0.528,0.456,0.044,0.038,0.001,0.128,0.374,0.333,4.196,0.136,0.149,0.439,0.813,0.476,0.071,-0.211,1.009,0.568,0.656,0.512,1.910,3.314,4.647,0.008,0.763,0.876,14.053,16.104,0.264,7.775,6.554,0.412,0.757,,0.000,0.000,0.000,-0.018,1.194,1.498,3.05%,ES,30040W10
007970,44206,2015-12-31,2015-12-31,2016-04-30,26.292,0.957,10.926,20.014,20.085,20.449,20.449,2.251,12.572,0.603,0.110,0.305,0.222,0.305,0.179,0.198,0.081,0.059,0.087,0.379,0.086,0.055,0.085,0.094,0.080,0.079,0.536,0.456,0.528,0.456,0.044,0.038,0.001,0.128,0.374,0.333,4.196,0.136,0.149,0.439,0.813,0.476,0.071,-0.211,1.009,0.568,0.656,0.512,1.910,3.314,4.647,0.008,0.763,0.876,14.053,16.104,0.264,7.775,6.554,0.412,0.757,,0.000,0.000,0.000,-0.018,1.155,1.449,3.15%,ES,30040W10
007970,44206,2015-12-31,2016-03-31,2016-05-31,25.943,0.850,10.920,19.942,19.942,20.234,20.234,2.337,12.150,0.628,0.116,0.324,0.234,0.324,0.188,0.205,0.081,0.058,0.087,0.379,0.085,0.053,0.084,0.093,0.080,0.080,0.534,0.458,0.523,0.458,0.042,0.037,0.005,0.128,0.349,0.333,4.156,0.124,0.144,0.446,0.853,0.506,0.071,-0.243,1.011,0.581,0.654,0.507,1.894,3.313,4.671,0.034,0.767,0.880,17.682,15.739,0.247,8.573,7.707,0.388,0.716,,0.000,0.000,0.000,-0.019,1.114,2.079,3.22%,ES,30040W10
007970,44206,2015-12-31,2016-03-31,2016-06-30,28.132,0.850,10.920,21.625,21.625,21.941,21.941,2.534,13.175,0.628,0.116,0.324,0.234,0.324,0.188,0.205,0.081,0.058,0.087,0.379,0.085,0.053,0.084,0.093,0.080,0.080,0.534,0.458,0.523,0.458,0.042,0.037,0.005,0.128,0.349,0.333,4.156,0.124,0.144,0.446,0.853,0.506,0.071,-0.243,1.011,0.581,0.654,0.507,1.894,3.313,4.671,0.034,0.767,0.880,17.682,15.739,0.247,8.573,7.707,0.388,0.716,,0.000,0.000,0.000,-0.019,1.208,2.255,2.97%,ES,30040W10
007970,44206,2015-12-31,2016-03-31,2016-07-31,27.470,0.850,10.920,21.116,21.116,21.425,21.425,2.475,12.865,0.628,0.116,0.324,0.234,0.324,0.188,0.205,0.081,0.058,0.087,0.379,0.085,0.053,0.084,0.093,0.080,0.080,0.534,0.458,0.523,0.458,0.042,0.037,0.005,0.128,0.349,0.333,4.156,0.124,0.144,0.446,0.853,0.506,0.071,-0.243,1.011,0.581,0.654,0.507,1.894,3.313,4.671,0.034,0.767,0.880,17.682,15.739,0.247,8.573,7.707,0.388,0.716,,0.000,0.000,0.000,-0.019,1.180,2.202,3.04%,ES,30040W10
007970,44206,2015-12-31,2016-06-30,2016-08-31,24.540,0.837,11.327,19.625,19.625,19.842,19.842,2.299,11.067,0.641,0.116,0.330,0.237,0.330,0.189,0.206,0.081,0.057,0.087,0.379,0.084,0.052,0.083,0.092,0.080,0.080,0.531,0.461,0.522,0.461,0.042,0.038,0.003,0.129,0.340,0.334,4.161,0.116,0.136,0.452,0.904,0.570,0.071,-0.198,1.002,0.583,0.655,0.508,1.895,3.254,4.600,0.025,0.801,0.920,15.860,15.472,0.244,8.759,7.393,0.380,0.706,,0.000,0.000,0.000,-0.022,1.076,4.996,3.30%,ES,30040W10
